,serial_number,case_name,case_number,judge_date,court_name,case_type,case_type_code,judge_type,judge
801,146117,폭력행위등처벌에관한법률위반(야간.공동공갈)·식품위생법위반·여신전문금융업법위반,2005고단4949,2005.10.19,서울중앙지방법원,형사,400102,판결,선고
802,77305,"성폭력범죄의처벌및피해자보호등에관한법률위반(13세미만미성년자강간등){인정된죄명:성폭력범죄의처벌및피해자보호등에관한법률위반(친족관계에의한강간등)}·청소년의성보호에관한법률위반(청소년강간등,공소기각){인정된죄명:성폭력범죄의처벌및피해자보호등에관한법률위반(친족관계에의한강간등)}·성폭력범죄의처벌및피해자보호등에관한법률위반(친족관계에의한강간등)",2005노1333,2005.10.18,서울고등법원,형사,400102,판결,선고
803,84099,사기·폭력행위등처벌에관한법률위반(야간·공동손괴)·공무집행방해,2005도4758,2005.10.14,대법원,형사,400102,판결,선고
804,67757,성폭력범죄의처벌및피해자보호등에관한법률위반(카메라등이용촬영),2005도5396,2005.10.13,대법원,형사,400102,판결,선고
805,84094,폭력행위등처벌에관한법률위반(야간·공동주거침입)·업무방해,2005도5351,2005.10.07,대법원,형사,400102,판결,선고
806,67753,폭력행위등처벌에관한법률위반(집단·흉기등상해)·폭력행위등처벌에관한법률위반(집단·흉기등폭행)·폭력행위등처벌에관한법률위반(집단·흉기등손괴)·특수공무집행방해·일반교통방해,2005도5554,2005.10.07,대법원,형사,400102,판결,선고
807,77855,폭력행위등처벌에관한법률위반(야간·공동감금)·폭력행위등처벌에관한법률위반(야간·공동강요)·대부업의등록및금융이용자보호에관한법률위반·윤락행위등방지법위반,2005노651,2005.10.07,울산지방법원,형사,400102,판결,선고
808,84093,폭력행위등처벌에관한법률위반(야간·공동퇴거불응),2004도8672,2005.10.07,대법원,형사,400102,판결,선고
809,84071,폭력행위등처벌에관한법률위반(단체등의구성·활동){일부 인정된 죄명 : 폭력행위등처        벌에관한법률위반(야간집단·흉기등상해)}·폭력행위등처벌에관        한법률위반(야간집단·흉기등공갈){일부 인정된 죄명 : 폭력행위       등처벌에관한법률위반(야간·공동공갈)}·폭력행위등처벌에관한        법률위반(야간집단·흉기등상해)·폭력행위등처벌에관한법률위반(        야간집단·흉기등감금)·폭력행위등처벌에관한법률위반(야간집        단·흉기등손괴)·청소년의성보호에관한법률위반·폭력행위등처        벌에관한법률위반(야간·공동공갈)·폭력행위등처벌에관한법률위        반(야간·공동상해)·사기·업무방해·윤락행위등방지법위반·폭        에관한법률위반(야간·공동폭행)·공갈,2005도4738,2005.09.29,대법원,형사,400102,판결,선고
810,67718,폭력행위등처벌에관한법률위반(단체등의구성·활동)·살인예비·폭력행위등처벌에관한법률위반(우범자),2005도4205,2005.09.29,대법원,형사,400102,판결,선고
811,78906,폭력행위등처벌에관한법률위반(야간집단·흉기등상해미수),2005고단412,2005.09.21,전주지방법원,형사,400102,판결,선고
812,67701,강간치상·폭력행위등처벌에관한법률위반(야간·공동퇴거불응)·공무집행방해,2005도4866,2005.09.15,대법원,형사,400102,판결,선고
813,78689,폭력행위등처벌에관한법률위반(야간집단·흉기등감금)·폭력행위등처벌에관한법률위반(집단·흉기등주거침입)·폭력행위등처벌에관한법률위반(집단·흉기등협박)·업무방해·폭력행위등처벌에관한법률위반(집단·흉기등상해)·폭력행위등처벌에관한법률위반(집단·흉기등손괴)·폭력행위등처벌에관한법률위반(야간·공동감금)·폭력행위등처벌에관한법률위반(야간·공동폭행)·명예훼손·노동조합및노동관계조정법위반,2005노907,2005.09.14,광주지방법원,형사,400102,판결,선고
814,84044,폭력행위등처벌에관한법률위반(단체등의구성·활동)·사기,2005도3857,2005.09.09,대법원,형사,400102,판결,선고
815,77492,특정범죄가중처벌등에관한법률위반(강도상해등재범)·강도상해·특수강도·특수절도·성폭력범죄의처벌및피해자보호등에관한법률위반(특수강도강간등)·자동차관리법위반·공기호부정사용·부정사용공기호행사·도로교통법위반(무면허운전),2005고합50,2005.08.26,대구지방법원,형사,400102,판결,선고
816,138691,성폭력범죄의처벌및피해자보호등에관한법률위반(강간등상해)·폭력행위등처벌에관한법률위반,2005재노12,2005.08.19,서울고등법원,형사,400102,결정,자
817,77521,살인·중감금·폭력행위등처벌에관한법률위반(야간·공동폭행),2005고합121,2005.08.18,서울남부지방법원,형사,400102,판결,선고
818,224097,폭력행위등처벌에관한법률위반(야간상해)·폭력행위등처벌에관한법률위반(야간손괴),2005노2065,2005.08.09,대구지방법원,형사,400102,판결,선고
819,70154,성폭력범죄의처벌및피해자보호등에관한법률위반(13세미만미성년자강간등),2005고합243,2005.08.02,대구지방법원,형사,400102,판결: 항소,선고
820,67667,성폭력범죄의처벌및피해자보호등에관한법률위반(13세미만미성년자강간등),2005도2003,2005.07.29,대법원,형사,400102,판결,선고
821,83966,폭력행위등처벌에관한법률위반·위계공무집행방해·공문서부정행사,2004도1565,2005.07.15,대법원,형사,400102,판결,선고
822,67639,강제추행{인정된 죄명 :성폭력범죄의처벌및피해자보호등에관한법률위반(업무상위력등에의한추행)},2003도7107,2005.07.14,대법원,형사,400102,판결,선고
823,83962,폭력행위등처벌에관한법률위반(야간·공동폭행)·폭력행위등처벌에관한법률위반(야간집        단·흉기등협박){인정된 죄명 : 폭력행위등처벌에관한법률위반(야        간·공동협박)},2005도279,2005.07.08,대법원,형사,400102,판결,선고
824,67617,폭력행위등처벌에관한법률위반(집단·흉기등상해)·폭력행위등처벌에관한법률위반(집단·흉기등손괴)·폭력행위등처벌에관한법률위반(집단·흉기등협박)·폭력행위등처벌에관한법률위반(집단·흉기등주거침입)·폭력행위등처벌에관한법률위반(집단·흉기등폭행)·업무방해·노동조합및노동관계조정법위반,2005도825,2005.06.24,대법원,형사,400102,판결,선고
825,67616,폭력행위등처벌에관한법률위반(야간·공동주거침입),2005도734,2005.06.24,대법원,형사,400102,판결,선고
826,67614,공갈·사기·폭력행위등처벌에관한법률위반(야간·공동협박)·폭력행위등처벌에관한법률위반(야간·공동손괴)·부정수표단속법위반,2005도1626,2005.06.23,대법원,형사,400102,판결,선고
827,67601,"성폭력범죄의처벌및피해자보호등에관한법률위반(특수강간등·특수강도강간등·주거침입 강간등)·폭력행위등처벌에관한법률위반(야간집단·흉기등협박, 인정된 죄명 : 야간·공동협박)·특수강도미수·특수절도",2005도1461,2005.06.10,대법원,형사,400102,판결,선고
828,83921,폭력행위등처벌에관한법률위반(야간집단·흉기등상해),2005도1849,2005.06.10,대법원,형사,400102,판결,선고
829,67597,근로기준법위반·폭력행위등처벌에관한법률위반(야간·공동폭행)·노동조합및노동관계조정법위반,2004도7218,2005.06.09,대법원,형사,400102,판결,선고
830,67579,성폭력범죄의처벌및피해자보호등에관한법률위반(특수강간등),2004도7363,2005.05.27,대법원,형사,400102,판결,선고
831,67565,폭력행위등처벌에관한법률위반(단체등의구성·활동)·살인예비·입찰방해·폭력행위등처벌에관한법률위반(집단·흉기등상해)·공문서부정행사·도로교통법위반(무면허운전),2005도959,2005.05.13,대법원,민사,400101,판결,선고
832,70098,특정범죄가중처벌등에관한법률위반(뇌물)·폭력행위등처벌에관한법률위반(야간·공동체포){인정된죄명:폭력행위등처벌에관한법률위반(야간·공동체포미수)}·공공기관의개인정보보호에관한법률위반,2004노2238,2005.05.13,서울고등법원,형사,400102,판결: 상고,선고
833,83858,폭력행위등처벌에관한법률위반(야간집단·흉기등감금)·폭력행위등처벌에관한법률위반        (집단·흉기등주거침입)·폭력행위등처벌에관한법률위반(집단·흉        기등협박)·업무방해·폭력행위등처벌에관한법률위반(집단·흉기        등상해)·폭력행위등처벌에관한법률위반(집단·흉기등손괴)·폭        력행위등처벌에관한법률위반(야간·공동감금)·폭력행위등처벌에        관한법률위반(야간·공동폭행)·명예훼손·노동조합및노동관계조        정법위반,2005도890,2005.05.12,대법원,형사,400102,판결,선고
834,78431,성폭력범죄의처벌및피해자보호등에관한법률위반(장애인에대한준강간등),2004노315,2005.04.20,부산고등법원,형사,400102,판결,선고
835,83798,폭력행위등처벌에관한법률위반·직무유기·국가공무원법위반·지방공무원법위반·집회        및시위에관한법률위반,2003도2960,2005.04.15,대법원,형사,400102,판결,선고
836,191930,성폭력범죄의처벌및피해자보호등에관한법률위반(주거침입강간등),2005도767,2005.04.15,대법원,형사,400102,판결,선고
837,83803,폭력행위등처벌에관한법률위반·특수공무집행방해·업무방해,2004도8701,2005.04.15,대법원,형사,400102,판결,선고
838,191927,폭력행위등처벌에관한법률위반(야간집단·흉기등협박)·폭력행위등처벌에관한법률위반        (야간·공동상해),2004도9037,2005.04.15,대법원,형사,400102,판결,선고
839,70096,강도상해{인정된죄명:절도·폭력행위등처벌에관한법률위반(야간·공동상해),2004노3066,2005.03.22,서울고등법원,형사,400102,판결: 상고,선고
840,67498,성폭력범죄의처벌및피해자보호등에관한법률위반(특수강간등),2004도8259,2005.02.25,대법원,형사,400102,판결,선고
841,67499,폭력행위등처벌에관한법률위반(야간집단·흉기등손괴)·특수공무집행방해치상·폭력행        위등처벌에관한법률위반(집단·흉기등손괴)·일반교통방해·특수        공무집행방해·업무방해·폭력행위등처벌에관한법률위반(야간·        공동손괴)·집회및시위에관한법률위반,2004도8530,2005.02.25,대법원,형사,400102,판결,선고
842,69976,특정경제범죄가중처벌등에관한법률위반(사기)·사기{인정된죄명: 특정경제범죄가중처벌등에관한법률위반(사기)}·폭력행위등처벌에관한법률위반(야간·공동공갈)·여신전문금융업법위반,2004고합632,2005.02.01,대구지방법원,형사,400102,판결: 항소,선고
843,69954,공무집행방해·폭력행위등처벌에관한법률위반(야간·공동상해)·집회및시위에관한법률위반,2004노2984,2004.12.22,서울중앙지방법원,형사,400102,판결: 상고,선고
844,69998,성폭력범죄의처벌및피해자보호등에관한법률위반(친족관계에의한강간등),2004고합183,2004.12.22,제주지방법원,형사,400102,판결 : 확정,선고
845,77396,폭력행위등처벌에관한법률위반·특수공무집행방해·공무집행방해·지방공무원법위반·집회및시위에관한법률위반,2004노291,2004.12.16,춘천지방법원강릉지원,형사,400102,판결,선고
846,69935,살인·현주건조물방화·사체손괴·공문서위조·위조공문서행사·공무원자격사칭·폭력행위등처벌에관한법률위반(야간·공동공갈)(일부 인정된 죄명 : 공갈)·사체유기·도주·일반자동차방화·사체은닉·특정범죄가중처벌등에관한법률위반(절도),2004고합972,2004.12.13,서울중앙지방법원,형사,400102,판결: 항소,선고
847,69949,성폭력범죄의처벌및피해자보호등에관한법률위반(특수강도강간등)(인정된 죄        명 : 강제추행)·강도치상{인정된 죄명 : 폭력행위등처벌에관한법률위반(야간집단·흉기등상해)·폭력행위등처벌에관한법률위반(야간집단·흉기등주거침입)}·특수강도미수〕,2004고합330,2004.12.02,광주지방법원,형사,400102,판결 : 항소,선고
848,69930,특정범죄가중처벌등에관한법률위반(강도)·특정범죄가중처벌등에관한법률위반(강도상해등재범)·성폭력범죄의처벌및피해자보호등에관한법률위반(특수강도강간등)·여신전문금융업법위반·특수절도(일부 인정된 죄명 : 절도),2004고합136,2004.11.05,부산지방법원동부지원,형사,400102,판결: 항소,선고
849,69906,성폭력범죄의처벌및피해자보호등에관한법률위반(특수강도강간등)·성폭력범죄의처벌및피해자보호등에관한법률위반(특수강간등)·특수강도,2004고합538,2004.10.06,서울중앙지방법원,형사,400102,판결: 항소,선고
850,69884,폭력행위등처벌에관한법률위반(야간·공동공갈)·업무방해·일반교통방해·위증,2004노644,2004.09.22,청주지방법원,형사,400102,판결: 상고,선고
851,77918,공갈·업무상횡령·무고·폭력행위등처벌에관한법률위반(야간·공동협박)·총포·도검·화약류등단속법위반·업무상배임,2004노1064,2004.09.06,수원지방법원,형사,400102,판결,선고
852,69881,폭력행위등처벌에관한법률위반(야간집단·흉기등상해),2004노1494,2004.09.03,광주지방법원,형사,400102,판결: 확정,선고
853,77591,폭력행위등처벌에관한법률위반,2003노2880,2004.09.01,인천지방법원,형사,400102,판결,선고
854,83435,성폭력범죄의처벌및피해자보호등에관한법률위반(카메라등이용촬영)·재물손괴,2004도4020,2004.08.30,대법원,형사,400102,판결,선고
855,83433,국가보안법위반(찬양·고무등)·폭력행위등처벌에관한법률위반(야간집단·흉기등상해)·폭력행위등처벌에관한법률위반(야간·공동주거침입)·특수공무집행방해치상·집회및시위에관한법률위반·일반교통방해·특수강도·폭력행위등처벌에관한법률위반(집단·흉기등주거침입)·병역법위반,2004도3212,2004.08.30,대법원,형사,400102,판결,선고
856,83432,성폭력범죄의처벌및피해자보호등에관한법률위반(특수강간등)·성폭력범죄의처벌및피해자보호등에관한법률위반(강간등치상),2004도2870,2004.08.20,대법원,형사,400102,판결,선고
857,67307,성폭력범죄의처벌및피해자보호등에관한법률위반(특수강도강간등)·여신전문금융업법위        반,2004도2189,2004.07.08,대법원,형사,400102,판결,선고
858,83364,폭력행위등처벌에관한법률위반(단체등의구성·활동),2004도2009,2004.07.08,대법원,형사,400102,판결,선고
859,126652,폭력행위등처벌에관한법률위반·공무집행방해·폭력행위등처벌에관한법률위반(야간·공동상해)·공무집행방해·폭력행위등처벌에관한법률위반(야간·공동손괴)·특정범죄가중처벌등에관한법률위반(도주차량)·도로교통법위반(무면허운전)·도로교통법위반,2004도2221,2004.06.25,대법원,형사,400102,판결,선고
860,69813,폭력행위등처벌에관한법률위반(야간·공동상해)·공무집행방해·교통사고처리특례법위반·도로교통법위반(음주운전)·도로교통법위반(음주측정거부),2004고단232,2004.06.11,울산지방법원,형사,400102,판결: 확정,선고
861,83313,성폭력범죄의처벌및피해자보호등에관한법률위반(특수강간등),2004도2018,2004.06.11,대법원,형사,400102,판결,선고
862,67276,폭력행위등처벌에관한법률위반·부정수표단속법위반,2003도6631,2004.06.11,대법원,형사,400102,판결,선고
863,190063,폭력행위등처벌에관한법률위반·지방공무원법위반개선명령처분무효확인,2003도6133,2004.06.10,대법원,형사,400102,판결,선고
864,69810,폭력행위등처벌에관한법률위반(야간·공동강요)·폭력행위등처벌에관한법률위반(야간·공동공갈)·사기·공정증서원본불실기재·불실기재공정증서원본행사·상법위반·무고,2003고단8726,2004.06.04,대구지방법원,형사,400102,판결: 항소,선고
865,227909,성폭력범죄의처벌및피해자보호등에관한법률위반(장애인에대한준강간등),2004도1449,2004.05.27,대법원,형사,400102,판결,선고
866,67252,폭력행위등처벌에관한법률위반,2004도313,2004.05.14,대법원,형사,400102,판결,선고
867,67249,폭력행위등처벌에관한법률위반·출판물에의한명예훼손,2003도5370,2004.05.14,대법원,형사,400102,판결,선고
868,67251,폭력행위등처벌에관한법률위반(일부 인정된 죄명 : 폭행·공갈),2004도176,2004.05.14,대법원,형사,400102,판결,선고
869,69782,폭력행위등처벌에관한법률위반(야간·공동폭행),2004고정320,2004.05.04,울산지방법원,형사,400102,판결: 확정,선고
870,77246,폭력행위등처벌에관한법률위반·명예훼손·무고,2003노1483,2004.04.27,창원지방법원,형사,400102,판결,선고
871,67416,폭력행위등처벌에관한법률위반(단체등의구성·활동)·폭력행위등처벌에관한법률위반·        범인도피,2004도805,2004.04.23,대법원,형사,400102,판결,선고
872,67242,성폭력범죄의처벌및피해자보호등에관한법률위반(업무상위력등에의한추행),2004도52,2004.04.16,대법원,형사,400102,판결,선고
873,164982,공갈·업무상횡령·무고·폭력행위 등 처벌에 관한 법률 위반(야간·공동협박)·총포·도검·화약류등단속법 위반·업무상배임,2003고단1708,2004.03.12,수원지방법원안산지원,형사,400102,판결,선고
874,67211,살인·폭력행위등처벌에관한법률위반·사체유기,2004도126,2004.03.12,대법원,형사,400102,판결,선고
875,83049,폭력행위등처벌에관한법률위반,2003도5693,2004.01.16,대법원,형사,400102,판결,선고
876,67180,폭력행위등처벌에관한법률위반(단체등의구성·활동)·폭력행위등처벌에관한법률위반·공무집행방해·여신전문금융업법위반,2003도5882,2004.01.16,대법원,형사,400102,판결,선고
877,83018,업무방해·폭력행위등처벌에관한법률위반·상해,2001도3380,2003.12.26,대법원,형사,400102,판결,선고
878,83029,통신비밀보호법위반·정보통신망이용촉진및정보보호등에관한법률위반(개인정보누설등)·신용정보의이용및보호에관한법률위반·폭력행위등처벌에관한법률위반,2003도5791,2003.12.26,대법원,형사,400102,판결,선고
879,145531,폭력행위등처벌에관한법률위반·공무집행방해·사기,2003도5570,2003.12.23,대법원,형사,400102,판결,선고
880,82925,폭력행위등처벌에관한법률위반·특수공무집행방해·업무방해·공문서위조·위조공문서행사,2003도687,2003.11.13,대법원,형사,400102,판결,선고
881,82892,성폭력범죄의처벌및피해자보호등에관한법률위반(장애인에대한준강간등),2003도5322,2003.10.24,대법원,형사,400102,판결,선고
882,126067,폭력행위등처벌에관한법률위반·공무집행방해,2003도3282,2003.10.10,대법원,형사,400102,판결,선고
883,82863,위계공무집행방해·사문서변조·변조사문서행사·배임수재·배임증재·사전자기록변작·폭력행위등처벌에관한법률위반,2000도4993,2003.10.09,대법원,형사,400102,판결,선고
884,82844,성폭력범죄의처벌및피해자보호등에관한법률위반(강간등치상) {인정된 죄명 : 성폭력범죄의처벌및피해자보호등에관한법률위반(주거침입강간등)}·절도,2003도4606,2003.09.26,대법원,형사,400102,판결,선고
885,82840,폭력행위등처벌에관한법률위반,2003도3000,2003.09.26,대법원,형사,400102,판결,선고
886,82837,국가보안법위반·집회및시위에관한법률위반·폭력행위등처벌에관한법률위반,2001도4328,2003.09.23,대법원,형사,400102,판결,선고
887,77548,폭력행위등처벌에관한법률위반(일부변경된죄명폭행),2002노351,2003.06.24,고등군사법원,형사,400102,판결,선고
888,126484,성폭력범죄의처벌및피해자보호등에관한법률위반(강간등살인)·성폭력범죄의처벌및피해자보호등에관한법률위반(특수강도강간등)·강도상해·강도·특수절도(일부 인정된 범죄 : 야간주거침입절도)·야간주거침입절도·절도,2003도924,2003.06.13,대법원,형사,400102,판결,선고
889,82628,성폭력범죄의처벌및피해자보호등에관한법률위반(강간등치상)·폭력행위등처벌에관한법률위반,2003도1256,2003.05.30,대법원,형사,400102,판결,선고
890,82590,국가보안법위반(찬양·고무등)·폭력행위등처벌에관한법률위반·특수공무집행방해·공직선거및선거부정방지법위반·집회및시위에관한법률위반,2003도604,2003.05.13,대법원,형사,400102,판결,선고
891,82488,성폭력범죄의처벌및피해자보호등에관한법률위반(강간등치상)(인정된 죄명 : 강간상해·강간),2002도7477,2003.03.28,대법원,형사,400102,판결,선고
892,82489,특정범죄가중처벌등에관한법률위반(강도)·성폭력범죄의처벌및피해자보호등에관한법률위반(특수강도강간등){인정된 죄명 : 성폭력범죄의처벌및피해자보호등에관한법률위반(특수강도강간등·강간등치상)}·총포·도검·화약류등단속법위반·여신전문금융업법위반·강도예비,2003도665,2003.03.28,대법원,형사,400102,판결,선고
893,82449,폭력행위등처벌에관한법률위반·범인도피·증인도피·도박개장,2002도6134,2003.03.14,대법원,형사,400102,판결,선고
894,82389,특수강도·특정범죄가중처벌등에관한법률위반(절도)·폭력행위등처벌에관한법률위반·미성년자약취,2002도7115,2003.02.11,대법원,형사,400102,판결,선고
895,82386,특수강도·폭력행위등처벌에관한법률위반·무고·간통,2002도6606,2003.02.11,대법원,형사,400102,판결,선고
896,126252,폭력행위등처벌에관한법률위반,2002도5783,2003.01.24,대법원,형사,400102,판결,선고
897,82312,폭력행위등처벌에관한법률위반·명예훼손(추가로 인정된 죄명 : 폭행·협박),2000도5716,2003.01.10,대법원,형사,400102,판결,선고
898,191885,항명·상관면전모욕·무단이탈·폭력행위등처벌에관한법률위반,2002도2539,2002.12.27,대법원,형사,400102,판결,선고
899,82229,절도·횡령·폭력행위등처벌에관한법률위반,2002도4940,2002.12.10,대법원,형사,400102,판결,선고
900,82183,폭력행위등처벌에관한법률위반·폭행·마약류관리에관한법률위반(대마)·총포·도검·화약류등단속법위반,2002도4586,2002.11.26,대법원,형사,400102,판결,선고
901,82124,폭력행위등처벌에관한법률위반,2002도4582,2002.11.13,대법원,형사,400102,판결,선고
902,82118,폭력행위등처벌에관한법률위반·성폭력범죄의처벌및피해자보호등에관한법률위반(통신        매체이용음란),2002도5016,2002.11.08,대법원,형사,400102,판결,선고
903,82078,살인·상해치사·총포·도검·화약류등단속법위반·범인은닉·범인도피·폭력행위등처벌에관한법률위반·협박(인정된 죄명: 협박미수)·도로교통법위반(무면허운전),2002도4089,2002.10.25,대법원,형사,400102,판결,선고
904,77567,폭력행위등처벌에관한법률위반(일부인정된죄명:강요·상해·폭행),2002고26,2002.10.24,제26사단보통군사법원,형사,400102,판결,선고
905,81973,폭력행위등처벌에관한법률위반·공갈·마약류관리에관한법률위반(향정),2002도3194,2002.09.27,대법원,형사,400102,판결,선고
906,126272,폭력행위등처벌에관한법률위반,2002도2243,2002.09.24,대법원,형사,400102,판결,선고
907,71600,특정범죄가중처벌등에관한법률위반(강도상해등재범)·폭력행위등처벌에관한법률위반·특수절도미수,2002노1639,2002.09.11,서울고등법원,형사,400102,판결：확정,선고
908,161740,폭력 행위등 처벌에 관한 법률 위반·공갈·협박,2002도2812,2002.09.06,대법원,형사,400102,판결,선고
909,81894,성폭력범죄의처벌및피해자보호등에관한법률위반(특수강도강간등)·강도상해·절도,2002도3465,2002.09.06,대법원,형사,400102,판결,선고
910,126121,민사소송법위반·폭력행위등처벌에관한법률위반,2002도2086,2002.08.27,대법원,형사,400102,판결,선고
911,125418,성폭력범죄의처벌및피해자보호등에관한법률위반(장애인에대한준강간등)·보건범죄단속에관한특별조치법위반(부정의료업자),2002도807,2002.06.20,대법원,형사,400102,전원합의체 판결,선고
912,71593,강도치상·폭력행위등처벌에관한법률위반,2002노114,2002.05.31,대전고등법원,형사,400102,판결：상고기각,선고
913,81552,강간·폭력행위등처벌에관한법률위반,2002도51,2002.05.16,대법원,형사,400102,전원합의체 판결,선고
914,81546,폭력행위등처벌에관한법률위반,2001도300,2002.05.10,대법원,형사,400102,판결,선고
915,81499,폭력행위등처벌에관한법률위반,2002도858,2002.04.26,대법원,형사,400102,판결,선고
916,81364,마약류관리에관한법률위반(마약)·폭력행위등처벌에관한법률위반·협박,2002도158,2002.03.15,대법원,형사,400102,판결,선고
917,81490,특수공무집행방해·폭력행위등처벌에관한법률위반·업무방해·집회및시위에관한법률위반,99도5380,2002.02.26,대법원,형사,400102,판결,선고
918,142144,성폭력범죄의처벌및피해자보호등에관한법률위반(친족관계에의한강간등),2001도5075,2002.02.22,대법원,형사,400102,판결,선고
919,81291,성폭력범죄의처벌및피해자보호등에관한법률위반(특수강도강간등)·성폭력범죄의처벌및피해자보호등에관한법률위반(강간등상해치상)·성폭력범죄의처벌및피해자보호등에관한법률위반(특수강간등)·성폭력범죄의처벌및피해자보호등에관한법률위반(절도강간등)·주거침입·강도살인·도주·체포·강요·여신전문금융업법위반·절도·사기,2001도6425,2002.02.08,대법원,형사,400102,판결,선고
920,81184,성폭력범죄의처벌및피해자보호등에관한법률위반(특수강도강간등)·도로교통법위반(무면허운전)·자동차관리법위반·폭력행위등처벌에관한법률위반,2001도5304,2001.12.27,대법원,형사,400102,판결,선고
921,81137,직업안정법위반·폭력행위등처벌에관한법률위반,2001도5025,2001.12.14,대법원,형사,400102,판결,선고
922,81104,폭력행위등처벌에관한법률위반,2001도5268,2001.11.30,대법원,형사,400102,판결,선고
923,81105,폭력행위등처벌에관한법률위반·상해·폭행,2001도5657,2001.11.30,대법원,형사,400102,판결,선고
924,81103,사기·폭력행위등처벌에관한법률위반,2001도5225,2001.11.30,대법원,형사,400102,판결,선고
925,81099,폭력행위등처벌에관한법률위반(인정된 죄명 : 상해)·상해·공갈·명예훼손,2001도5008,2001.11.27,대법원,형사,400102,판결,선고
926,81012,폭력행위등처벌에관한법률위반·변호사법위반·사기,2001도4112,2001.10.26,대법원,형사,400102,판결,선고
927,227915,살인미수·성폭력범죄의처벌및피해자보호등에관한법률위반(특수강간)·강간·폭력행위등처벌에관한법률위반·도로교통법위반(음주운전),2001도3997,2001.09.28,대법원,형사,400102,판결,선고
928,80895,강도살인미수·특정범죄가중처벌등에관한법률위반(강도)·강도상해·강도치상·폭력행위등처벌에관한법률위반·사기·여신전문금융업법위반·절도·성폭력범죄의처벌및피해자보호등에관한법률위반(특수강도강간등)·보호감호,2001도3911,2001.09.18,대법원,형사,400102,판결,선고
929,190273,성폭력범죄의처벌및피해자보호등에관한법률위반(카메라등이용촬영),2001노4585,2001.09.06,서울지방법원,형사,400102,판결：확정,선고
930,190275,폭력행위등처벌에관한법률위반(단체등의구성·활동)·폭력행위등처벌에관한법률위반·미성년자약취·폭행·직업안정법위반·특수절도·절도,2001노268,2001.08.30,광주고등법원,형사,400102,판결：상고기각,선고
931,80753,폭력행위등처벌에관한법률위반·사기·공갈·도로교통법위반(음주운전)·공문서부정행사·무고,2001도1289,2001.07.13,대법원,형사,400102,판결,선고
932,80658,폭력행위등처벌에관한법률위반·상해·협박에의한권리행사방해·무고,2001도114,2001.06.12,대법원,형사,400102,판결,선고
933,80616,폭력행위등처벌에관한법률위반,2000도2933,2001.05.29,대법원,형사,400102,판결,선고
934,80532,폭력행위등처벌에관한법률위반,2001도1276,2001.04.27,대법원,형사,400102,판결,선고
935,80527,성폭력범죄의처벌및피해자보호등에관한법률위반(절도강간등)(일부 인정된 죄명 : 폭력행위등처벌에관한법률위반),2001도1092,2001.04.24,대법원,형사,400102,판결,선고
936,80525,성폭력범죄의처벌및피해자보호등에관한법률위반(강간등상해)·성폭력범죄의처벌및피해자보호등에관한법률위반(특수강간)·성폭력범죄의처벌및피해자보호등에관한법률위반(주거침입강간등),2001도872,2001.04.24,대법원,형사,400102,판결,선고
937,80526,강간치상(인정된 죄명 : 폭력행위등처벌에관한법률위반),2001도1052,2001.04.24,대법원,형사,400102,판결,선고
938,80432,폭력행위등처벌에관한법률위반,2000도4383,2001.03.27,대법원,형사,400102,판결,선고
939,80431,특수강도·폭력행위등처벌에관한법률위반,2001도359,2001.03.23,대법원,형사,400102,판결,선고
940,80430,보호감호(폭력행위등처벌에관한법률위반),2001감도11,2001.03.23,대법원,형사,400102,판결,선고
941,80380,강도살인(인정된죄명:강도치사)·강도상해·성폭력범죄의처벌및피해자보호등에관한법률        위반(특수강도강간등)·폭력행위등처벌에관한법률위반·사문서위        조·위조사문서행사·사기·도로교통법위반,2001도192,2001.03.09,대법원,형사,400102,판결,선고
942,191241,폭력행위등처벌에관한법률위반·사인위조(인정된죄명:사문서위조)·위조사인행사(인정된죄명:위조사문서행사)·공갈,2000도4415,2001.02.23,대법원,형사,400102,판결,선고
943,80346,폭력행위등처벌에관한법률위반·절도·여신전문금융업법위반·사기·도로교통법위반·특수절도,2000도6113,2001.02.23,대법원,형사,400102,판결,선고
944,125409,일반교통방해·노동쟁의조정법위반·폭력행위등처벌에관한법률위반·기부금품모집금지법위반,95고단10975,2001.01.31,서울지방법원,형사,400102,판결,선고
945,80117,강도상해·폭력행위등처벌에관한법률위반·윤락행위등방지법위반방조·사기,2000도4398,2000.11.24,대법원,형사,400102,판결,선고
946,80030,살인·폭력행위등처벌에관한법률위반·도로교통법위반(음주운전),2000도3307,2000.10.24,대법원,형사,400102,판결,선고
947,79943,폭력행위등처벌에관한법률위반·폭행,2000도2953,2000.09.29,대법원,형사,400102,판결,선고
948,190236,강도살인미수·폭력행위등처벌에관한법률위반·폭행,2000노520,2000.09.27,부산고등법원,형사,400102,판결：상고기각,선고
949,220931,"성폭력범죄의처벌및피해자보호등에관한법률위반(강간등상해, 치상){인정된 죄명：성폭력범죄의처벌및피해자보호등에관한법률위반(강간)}·도로교통법위반방조",2000도1914,2000.08.18,대법원,형사,400102,판결,선고
950,229145,폭력행위등처벌에관한법률위반·범인도피,2000도2617,2000.07.28,대법원,형사,400102,판결,선고
951,229149,성폭력범죄의처벌및피해자보호등에관한법률위반(특수강간등)·사기·살인·살인교사·사체은닉·절도·공정증서원본불실기재·불실기재공정증서원본행사,2000도1568,2000.07.28,대법원,형사,400102,판결,선고
